,id,female,age,school,asvab2,asvab3,asvab4,asvab5,asvab6,asvabc,height,weight85,weight94,sch_moth,sch_fath,siblings,library,pov78,exp,earnings,hours,tenure,collbarg,urban,ethnic,educ,faith,region,cat_emp,marital
428,980.0,male,43.0,12.0,51.0,47.0,53.0,52.0,49.0,51.630787,74.0,225.0,235.0,10.0,8.0,5.0,yes,no,19.826923,15.0,50.0,1.6923077,no,yes,white,high school dip,catholic,north central,private,married
429,981.0,female,42.0,12.0,38.0,43.0,50.0,56.0,57.0,42.634342,66.0,140.0,155.0,10.0,8.0,5.0,yes,,19.01923,14.5,40.0,5.2884617,no,yes,white,high school dip,catholic,north central,private,married
430,982.0,female,39.0,12.0,50.0,39.0,59.0,54.0,49.0,50.54031,68.0,160.0,200.0,10.0,8.0,5.0,yes,,19.73077,13.75,40.0,5.1346154,no,yes,white,high school dip,catholic,north central,private,single
431,996.0,male,41.0,12.0,42.0,47.0,41.0,52.0,60.0,43.4522,72.0,130.0,175.0,12.0,15.0,2.0,yes,no,23.153847,9.42,51.0,6.673077,no,yes,white,high school dip,protestant,western,self-employed,married
432,997.0,male,38.0,12.0,50.0,56.0,59.0,40.0,45.0,55.174843,69.0,150.0,225.0,12.0,12.0,1.0,yes,no,19.0,22.18,40.0,16.173077,yes,yes,white,high school dip,protestant,north central,government,divorced
433,999.0,female,39.0,16.0,53.0,48.0,56.0,57.0,45.0,53.811745,64.0,130.0,145.0,10.0,8.0,9.0,yes,no,17.461538,9.09,55.0,0.9807692,no,yes,white,high school dip,catholic,north central,self-employed,divorced
434,1000.0,male,41.0,14.0,54.0,60.0,56.0,54.0,50.0,57.628418,71.0,190.0,230.0,16.0,12.0,4.0,yes,yes,12.25,25.12,40.0,7.173077,yes,yes,black,high school dip,protestant,north central,private,divorced
435,1001.0,female,42.0,14.0,39.0,35.0,29.0,46.0,49.0,35.273613,66.0,187.0,220.0,12.0,12.0,6.0,yes,no,12.480769,9.05,35.0,9.788462,no,yes,black,associate degree,other,north central,private,single
436,1002.0,male,39.0,12.0,35.0,31.0,26.0,36.0,47.0,31.18432,67.0,175.0,175.0,10.0,12.0,5.0,no,no,12.173077,6.0,35.0,1.3269231,no,yes,black,high school dip,protestant,north central,private,single
437,1004.0,female,41.0,14.0,40.0,41.0,41.0,54.0,49.0,40.726006,65.0,130.0,140.0,12.0,11.0,2.0,yes,no,18.115385,19.89,40.0,1.9230769,no,yes,white,associate degree,protestant,north eastern,private,single
438,1005.0,female,43.0,12.0,50.0,39.0,53.0,47.0,38.0,48.904594,64.0,129.0,135.0,12.0,12.0,5.0,yes,no,15.096154,10.5,30.0,1.9230769,no,yes,white,none,protestant,north central,private,divorced
439,1007.0,male,44.0,12.0,57.0,57.0,53.0,51.0,55.0,57.628418,73.0,180.0,190.0,12.0,11.0,2.0,no,no,22.576923,45.0,47.0,22.76923,no,no,white,high school dip,none,north central,private,married
440,1010.0,male,38.0,16.0,58.0,54.0,59.0,49.0,54.0,58.991516,67.0,180.0,220.0,10.0,12.0,2.0,yes,no,16.384615,83.33,60.0,16.192308,no,yes,white,degree,protestant,north eastern,private,married
441,1011.0,male,39.0,12.0,57.0,41.0,32.0,54.0,45.0,47.541496,70.0,140.0,195.0,12.0,12.0,0.0,yes,no,20.942308,18.25,40.0,11.326923,no,yes,white,high school dip,catholic,north central,private,married
442,1014.0,male,42.0,18.0,65.0,61.0,59.0,61.0,49.0,64.71653,71.0,182.0,220.0,14.0,16.0,0.0,yes,,12.576923,11.83,52.0,2.9615386,no,yes,white,masters,protestant,southern,government,married
443,1017.0,female,40.0,16.0,54.0,54.0,56.0,54.0,57.0,55.992702,67.0,128.0,140.0,12.0,15.0,4.0,yes,,13.153846,19.71,40.0,4.0961537,no,yes,white,degree,catholic,north central,private,married
444,1018.0,female,38.0,16.0,45.0,50.0,44.0,62.0,50.0,46.723637,72.0,140.0,135.0,12.0,15.0,4.0,yes,,15.692307,9.88,30.0,15.019231,no,yes,white,degree,catholic,north central,private,married
445,1022.0,female,39.0,17.0,32.0,33.0,38.0,52.0,32.0,33.365276,65.0,124.0,113.0,12.0,12.0,3.0,no,,16.51923,17.3,40.0,2.8076923,no,yes,white,degree,other,western,private,divorced
446,1029.0,female,38.0,12.0,42.0,34.0,44.0,48.0,55.0,40.726006,62.0,130.0,146.0,14.0,11.0,5.0,no,yes,12.730769,8.46,40.0,1.6538461,no,yes,black,high school dip,protestant,north central,private,divorced
447,1034.0,female,44.0,7.0,42.0,29.0,35.0,46.0,45.0,36.909332,67.0,165.0,250.0,9.0,8.0,8.0,yes,yes,15.807693,10.5,40.0,15.846154,no,yes,black,none,none,north central,private,single
448,1035.0,female,38.0,12.0,43.0,42.0,47.0,33.0,44.0,44.27006,65.0,125.0,206.0,8.0,10.0,5.0,yes,no,15.846154,8.25,40.0,0.63461536,no,yes,white,none,protestant,north central,private,married
449,1037.0,female,40.0,12.0,45.0,51.0,53.0,52.0,49.0,49.449833,61.0,150.0,190.0,12.0,14.0,2.0,yes,no,19.115385,16.15,50.0,11.038462,no,no,white,degree,protestant,north central,self-employed,divorced
450,1038.0,female,37.0,14.0,51.0,48.0,50.0,46.0,46.0,51.08555,59.0,110.0,165.0,12.0,14.0,2.0,yes,no,18.23077,12.23,40.0,11.038462,no,no,white,high school dip,protestant,north central,government,married
451,1039.0,female,42.0,15.0,54.0,54.0,56.0,52.0,48.0,55.992702,67.0,120.0,150.0,13.0,12.0,3.0,yes,no,18.076923,19.99,40.0,1.75,yes,yes,white,high school dip,other,north central,government,divorced
452,1042.0,male,40.0,12.0,46.0,48.0,41.0,52.0,46.0,45.905777,69.0,160.0,180.0,14.0,14.0,6.0,yes,yes,8.788462,15.0,50.0,0.53846157,no,no,white,high school dip,protestant,southern,private,single
453,1043.0,male,38.0,12.0,35.0,28.0,32.0,20.0,28.0,32.00218,72.0,145.0,176.0,12.0,16.0,6.0,yes,yes,16.076923,7.75,47.0,0.9807692,no,yes,white,high school dip,protestant,north central,private,divorced
454,1044.0,male,38.0,12.0,35.0,28.0,29.0,40.0,38.0,31.18432,60.0,135.0,158.0,12.0,9.0,2.0,yes,no,15.961538,11.93,50.0,3.4038463,no,no,white,high school dip,other,north central,private,divorced
455,1046.0,male,39.0,19.0,51.0,51.0,59.0,52.0,54.0,54.356983,71.0,140.0,152.0,16.0,12.0,1.0,yes,no,10.961538,27.4,40.0,0.01923077,no,yes,white,masters,catholic,north central,government,single
456,1049.0,female,40.0,18.0,64.0,55.0,62.0,49.0,54.0,63.35343,64.0,115.0,145.0,12.0,14.0,1.0,no,no,13.25,17.88,41.0,13.096154,yes,yes,white,masters,protestant,north central,government,married
457,1050.0,female,41.0,16.0,62.0,56.0,59.0,57.0,59.0,61.717712,70.0,127.0,163.0,12.0,18.0,3.0,no,no,16.48077,41.34,40.0,1.8461539,no,yes,white,degree,protestant,southern,government,divorced
458,1051.0,male,40.0,18.0,65.0,60.0,50.0,59.0,54.0,61.990334,73.0,175.0,210.0,8.0,12.0,2.0,yes,no,17.307692,23.69,56.0,16.538462,no,no,white,degree,protestant,north central,government,married
459,1052.0,male,40.0,18.0,62.0,56.0,59.0,62.0,61.0,61.717712,74.0,185.0,195.0,12.0,12.0,3.0,no,no,16.461538,74.51,40.0,3.0769231,no,yes,white,degree,catholic,western,private,married
460,1053.0,male,39.0,16.0,55.0,50.0,56.0,58.0,62.0,55.447464,72.0,171.0,190.0,12.0,12.0,3.0,no,no,16.403847,53.41,45.0,14.134615,no,yes,white,degree,catholic,north central,private,married
461,1055.0,male,42.0,16.0,62.0,56.0,56.0,62.0,62.0,60.899853,72.0,175.0,180.0,12.0,16.0,1.0,yes,no,18.038462,8.3,14.0,1.7307693,no,yes,white,degree,protestant,north central,government,married
462,1056.0,female,42.0,12.0,34.0,38.0,50.0,44.0,54.0,39.090286,62.0,97.0,95.0,11.0,12.0,2.0,yes,no,18.807692,11.13,40.0,6.3076925,yes,yes,white,high school dip,other,north central,private,divorced
463,1058.0,male,38.0,13.0,40.0,48.0,47.0,53.0,44.0,44.27006,72.0,155.0,192.0,13.0,8.0,2.0,yes,no,16.288462,13.0,40.0,3.0,no,yes,black,high school dip,other,north central,private,single
464,1060.0,male,42.0,12.0,46.0,55.0,47.0,50.0,43.0,49.449833,73.0,180.0,260.0,10.0,14.0,6.0,yes,no,19.673077,18.2,40.0,7.826923,yes,yes,white,high school dip,protestant,north central,private,married
465,1061.0,male,43.0,12.0,59.0,60.0,56.0,62.0,56.0,60.354614,66.0,160.0,175.0,12.0,12.0,3.0,yes,no,22.826923,26.44,40.0,23.75,yes,yes,white,high school dip,protestant,north central,private,married
466,1063.0,female,41.0,12.0,51.0,54.0,53.0,42.0,54.0,53.539127,69.0,172.0,242.0,10.0,8.0,8.0,no,yes,18.51923,8.57,40.0,2.3269231,no,2.0,white,high school dip,protestant,southern,private,married
467,1064.0,male,44.0,12.0,65.0,56.0,44.0,57.0,56.0,59.264137,72.0,215.0,300.0,12.0,12.0,7.0,yes,no,23.365385,17.3,60.0,13.076923,no,yes,white,high school dip,catholic,north central,private,married
468,1065.0,female,43.0,12.0,54.0,56.0,59.0,62.0,59.0,57.3558,65.0,125.0,140.0,12.0,12.0,3.0,yes,no,13.192307,14.5,24.0,3.8269231,no,yes,white,high school dip,protestant,north central,private,married
469,1068.0,male,44.0,9.0,35.0,25.0,23.0,38.0,31.0,28.730743,69.0,160.0,175.0,8.0,11.0,5.0,no,yes,12.307693,10.0,40.0,0.01923077,yes,yes,black,none,protestant,western,private,single
470,1071.0,female,40.0,12.0,38.0,26.0,47.0,32.0,44.0,37.18195,62.0,160.0,179.0,10.0,10.0,3.0,yes,no,8.865385,6.75,20.0,6.75,no,yes,black,high school dip,catholic,southern,private,married
471,1072.0,male,42.0,18.0,45.0,41.0,44.0,37.0,39.0,44.27006,71.0,142.0,210.0,16.0,18.0,3.0,no,no,17.26923,24.03,40.0,12.538462,yes,yes,black,masters,protestant,southern,government,married
472,1074.0,female,40.0,12.0,34.0,41.0,35.0,48.0,47.0,35.81885,66.0,160.0,230.0,10.0,12.0,3.0,yes,yes,20.038462,9.5,30.0,13.0,yes,yes,black,high school dip,protestant,southern,government,single
473,1076.0,female,37.0,14.0,36.0,43.0,38.0,52.0,28.0,38.27243,57.0,108.0,120.0,12.0,12.0,1.0,yes,yes,16.634615,17.1,47.0,16.211538,no,yes,hispanic,associate degree,other,southern,government,married
474,1078.0,female,42.0,16.0,53.0,61.0,62.0,62.0,65.0,58.991516,69.0,170.0,220.0,12.0,12.0,5.0,yes,no,20.326923,19.23,50.0,18.788462,yes,yes,black,degree,protestant,southern,government,single
475,1080.0,female,38.0,12.0,51.0,46.0,56.0,51.0,54.0,52.17603,65.0,127.0,160.0,10.0,8.0,2.0,yes,no,18.884615,2.5,50.0,21.0,no,yes,white,high school dip,protestant,southern,self-employed,married
476,1081.0,male,40.0,14.0,51.0,55.0,59.0,48.0,43.0,55.447464,69.0,155.0,230.0,16.0,16.0,3.0,yes,no,18.288462,15.0,45.0,1.4038461,no,yes,white,associate degree,none,southern,private,single
477,1082.0,female,39.0,16.0,59.0,56.0,44.0,54.0,53.0,55.992702,63.0,135.0,180.0,16.0,16.0,3.0,yes,no,17.076923,14.42,40.0,3.2115386,no,yes,white,degree,protestant,southern,private,married
478,1085.0,male,41.0,12.0,47.0,60.0,56.0,46.0,48.0,53.811745,72.0,175.0,213.0,8.0,12.0,1.0,no,no,18.557692,14.0,50.0,3.3461537,no,no,white,high school dip,protestant,southern,private,divorced
479,1087.0,female,39.0,18.0,66.0,61.0,62.0,50.0,54.0,66.07963,64.0,115.0,107.0,16.0,18.0,2.0,yes,no,8.153846,23.07,10.0,9.153846,no,yes,white,masters,catholic,north central,government,married
480,1092.0,male,40.0,12.0,43.0,59.0,53.0,44.0,34.0,50.54031,69.0,115.0,140.0,8.0,5.0,8.0,no,no,17.75,10.36,50.0,5.6153846,yes,yes,white,high school dip,protestant,southern,government,single
481,1093.0,female,41.0,16.0,47.0,57.0,53.0,61.0,64.0,52.17603,64.0,112.0,138.0,12.0,18.0,3.0,yes,no,18.807692,16.61,28.0,1.5,no,no,white,degree,protestant,southern,self-employed,married
482,1096.0,male,45.0,12.0,51.0,34.0,20.0,46.0,32.0,39.090286,72.0,230.0,210.0,12.0,7.0,1.0,yes,no,23.23077,10.0,60.0,9.307693,no,no,white,none,protestant,southern,private,married
483,1097.0,male,44.0,14.0,64.0,60.0,59.0,44.0,38.0,63.89867,69.0,185.0,220.0,16.0,16.0,4.0,yes,no,13.903846,17.48,55.0,6.4038463,no,yes,white,associate degree,catholic,southern,government,married
484,1099.0,male,42.0,14.0,59.0,57.0,53.0,37.0,47.0,58.7189,73.0,172.0,210.0,16.0,16.0,4.0,yes,no,15.615385,21.36,45.0,4.0,no,yes,white,associate degree,catholic,southern,private,married
485,1102.0,male,44.0,15.0,42.0,59.0,56.0,46.0,49.0,50.81293,74.0,180.0,192.0,14.0,16.0,1.0,yes,no,20.038462,51.92,50.0,4.0961537,no,yes,white,associate degree,catholic,north eastern,self-employed,divorced
486,1107.0,male,45.0,12.0,51.0,54.0,56.0,56.0,31.0,54.356983,71.0,195.0,210.0,12.0,16.0,0.0,yes,no,23.26923,27.77,45.0,2.0,no,no,white,high school dip,protestant,southern,private,married
487,1110.0,female,39.0,12.0,47.0,47.0,50.0,48.0,47.0,48.631973,64.0,103.0,106.0,10.0,12.0,5.0,yes,no,4.269231,7.0,40.0,0.115384616,no,yes,white,high school dip,protestant,southern,private,married
488,1111.0,female,45.0,12.0,53.0,50.0,56.0,60.0,39.0,54.356983,62.0,120.0,132.0,9.0,9.0,6.0,yes,no,20.23077,32.55,40.0,13.0,no,no,white,high school dip,catholic,southern,private,married
489,1114.0,female,41.0,12.0,47.0,47.0,44.0,43.0,44.0,46.996254,64.0,183.0,192.0,9.0,12.0,0.0,yes,no,21.711538,16.15,50.0,3.5769231,no,yes,hispanic,high school dip,catholic,southern,private,married
490,1116.0,female,41.0,14.0,42.0,46.0,47.0,54.0,55.0,44.8153,67.0,146.0,190.0,10.0,10.0,1.0,no,yes,14.961538,25.0,10.0,10.903846,no,yes,hispanic,associate degree,catholic,southern,private,married
491,1117.0,female,39.0,13.0,51.0,47.0,47.0,51.0,41.0,49.99507,61.0,170.0,179.0,8.0,6.0,1.0,no,,21.692308,17.78,40.0,22.288462,no,yes,hispanic,other,catholic,southern,private,married
492,1122.0,male,45.0,16.0,65.0,61.0,62.0,51.0,54.0,65.534386,73.0,220.0,235.0,12.0,17.0,2.0,yes,no,13.961538,27.0,55.0,0.17307693,no,no,hispanic,degree,catholic,southern,private,married
493,1130.0,female,42.0,12.0,43.0,60.0,56.0,40.0,48.0,51.630787,62.0,135.0,149.0,8.0,9.0,3.0,yes,no,14.596154,18.99,40.0,2.1153846,no,yes,hispanic,high school dip,catholic,southern,private,married
494,1131.0,female,43.0,12.0,45.0,34.0,53.0,53.0,54.0,44.8153,64.0,121.0,147.0,11.0,11.0,4.0,yes,no,18.038462,16.34,40.0,1.2692307,no,yes,hispanic,high school dip,catholic,southern,private,divorced
495,1134.0,male,39.0,11.0,51.0,59.0,47.0,48.0,44.0,53.266506,73.0,160.0,200.0,13.0,12.0,3.0,no,no,20.48077,24.8,40.0,12.269231,no,yes,white,high school dip,catholic,southern,government,married
496,1136.0,female,39.0,19.0,64.0,61.0,62.0,61.0,62.0,64.98915,59.0,100.0,115.0,8.0,12.0,3.0,yes,no,14.807693,63.46,50.0,5.0576925,no,yes,hispanic,professional,catholic,north eastern,private,married
497,1141.0,female,43.0,12.0,34.0,51.0,50.0,57.0,54.0,42.634342,64.0,150.0,160.0,12.0,15.0,2.0,yes,no,20.057692,11.0,40.0,1.0192307,no,2.0,white,high school dip,protestant,southern,private,divorced
498,1143.0,male,42.0,16.0,59.0,52.0,62.0,62.0,62.0,59.809376,69.0,165.0,165.0,16.0,20.0,4.0,yes,no,20.115385,85.47,45.0,19.653847,no,yes,white,degree,jewish,southern,private,married
499,1144.0,male,40.0,16.0,61.0,51.0,59.0,62.0,59.0,59.809376,73.0,170.0,178.0,16.0,20.0,4.0,yes,no,14.5,38.46,50.0,0.32692307,no,yes,white,degree,jewish,southern,self-employed,single
500,1148.0,male,44.0,11.0,30.0,37.0,32.0,38.0,41.0,31.729559,66.0,127.0,143.0,6.0,9.0,9.0,no,yes,21.51923,6.97,40.0,6.1153846,no,yes,black,high school dip,protestant,southern,private,married
501,1150.0,male,38.0,12.0,38.0,41.0,23.0,33.0,37.0,34.728374,71.0,152.0,237.0,6.0,9.0,9.0,no,yes,17.26923,10.67,40.0,0.15384616,no,no,black,none,protestant,southern,government,divorced
502,1153.0,male,38.0,10.0,35.0,38.0,26.0,30.0,42.0,33.09266,69.0,140.0,160.0,12.0,10.0,3.0,no,no,5.75,4.36,52.0,0.65384614,no,yes,black,none,protestant,southern,private,single
503,1155.0,female,40.0,14.0,39.0,38.0,44.0,60.0,58.0,40.180767,60.0,178.0,236.0,12.0,12.0,3.0,yes,no,20.403847,20.87,40.0,19.903847,no,yes,black,associate degree,catholic,southern,private,married
504,1156.0,male,45.0,12.0,53.0,51.0,56.0,50.0,50.0,54.629604,73.0,230.0,230.0,12.0,14.0,1.0,yes,no,19.75,10.57,40.0,4.6346154,yes,yes,black,high school dip,protestant,southern,private,single
505,1157.0,female,41.0,13.0,55.0,55.0,56.0,48.0,46.0,56.810562,62.0,108.0,148.0,11.0,16.0,0.0,yes,no,19.557692,19.71,40.0,15.307693,yes,yes,black,high school dip,protestant,southern,government,married
506,1158.0,female,41.0,14.0,42.0,42.0,35.0,62.0,63.0,40.453384,69.0,143.0,160.0,11.0,4.0,4.0,yes,no,23.461538,12.5,40.0,23.365385,yes,yes,black,other,protestant,southern,private,married
507,1159.0,female,40.0,15.0,47.0,41.0,53.0,55.0,45.0,47.814114,63.0,140.0,128.0,11.0,4.0,4.0,no,no,14.365385,15.6,40.0,6.5384617,no,yes,black,degree,protestant,southern,private,single
508,1165.0,female,44.0,12.0,38.0,37.0,35.0,40.0,40.0,36.909332,66.0,283.0,215.0,0.0,0.0,17.0,yes,no,7.423077,5.75,40.0,4.7115383,no,yes,black,high school dip,protestant,southern,government,married
509,1166.0,female,40.0,13.0,39.0,54.0,53.0,40.0,45.0,46.996254,60.0,143.0,190.0,12.0,14.0,0.0,yes,no,18.788462,10.07,42.0,16.192308,no,yes,black,associate degree,protestant,southern,government,married
510,1169.0,male,43.0,12.0,57.0,57.0,50.0,41.0,45.0,56.810562,71.0,155.0,200.0,12.0,14.0,3.0,yes,no,22.0,23.33,30.0,0.7692308,no,no,white,high school dip,protestant,southern,private,married
511,1172.0,female,42.0,12.0,51.0,59.0,59.0,55.0,62.0,56.53794,63.0,110.0,140.0,12.0,8.0,3.0,yes,no,15.211538,33.33,12.0,8.807693,no,yes,white,high school dip,protestant,southern,private,married
512,1174.0,male,42.0,16.0,66.0,59.0,56.0,55.0,61.0,63.89867,71.0,165.0,180.0,14.0,11.0,2.0,yes,,20.01923,69.23,50.0,15.423077,yes,no,white,degree,protestant,southern,private,married
513,1176.0,male,37.0,16.0,45.0,47.0,56.0,62.0,66.0,49.17721,71.0,190.0,224.0,12.0,18.0,2.0,no,no,15.980769,31.86,35.0,0.53846157,no,yes,white,degree,protestant,southern,government,married
514,1177.0,female,41.0,16.0,64.0,60.0,59.0,62.0,64.0,63.89867,65.0,125.0,180.0,12.0,12.0,2.0,yes,,17.673077,18.17,40.0,18.711538,no,yes,white,degree,protestant,southern,private,married
515,1178.0,female,39.0,17.0,59.0,51.0,53.0,55.0,52.0,57.08318,64.0,125.0,135.0,12.0,12.0,2.0,yes,,17.192308,13.84,50.0,11.923077,no,yes,white,degree,protestant,southern,government,married
516,1179.0,female,39.0,12.0,55.0,54.0,56.0,56.0,54.0,56.53794,66.0,150.0,190.0,12.0,12.0,2.0,yes,yes,21.48077,13.86,40.0,1.0576923,no,yes,white,high school dip,protestant,southern,private,married
517,1181.0,female,45.0,13.0,54.0,57.0,56.0,52.0,53.0,56.810562,63.0,120.0,135.0,13.0,14.0,2.0,yes,no,22.23077,57.5,40.0,18.865385,no,no,white,high school dip,protestant,southern,private,married
518,1182.0,female,43.0,18.0,62.0,59.0,62.0,61.0,57.0,63.35343,67.0,130.0,150.0,17.0,18.0,2.0,yes,no,19.653847,19.23,42.0,13.769231,yes,yes,white,masters,protestant,southern,government,single
519,1186.0,male,40.0,16.0,59.0,51.0,35.0,41.0,41.0,52.17603,72.0,165.0,190.0,16.0,16.0,2.0,yes,no,13.019231,38.81,55.0,1.1730769,no,no,white,degree,protestant,southern,government,married
520,1187.0,female,42.0,18.0,59.0,59.0,59.0,44.0,47.0,60.899853,65.0,150.0,157.0,12.0,12.0,2.0,yes,no,16.98077,15.38,45.0,2.8653846,yes,yes,white,degree,jewish,southern,government,married
521,1188.0,male,39.0,15.0,62.0,52.0,56.0,56.0,47.0,59.809376,69.0,180.0,190.0,12.0,12.0,2.0,yes,no,18.038462,16.53,50.0,13.557693,no,no,white,high school dip,jewish,southern,private,married
522,1194.0,male,44.0,12.0,39.0,50.0,38.0,38.0,52.0,41.816483,74.0,182.0,235.0,12.0,12.0,5.0,yes,yes,21.653847,23.0,40.0,16.51923,yes,yes,black,high school dip,protestant,north eastern,government,single
523,1195.0,female,40.0,16.0,55.0,52.0,53.0,58.0,44.0,55.174843,62.0,110.0,112.0,3.0,12.0,1.0,no,no,18.865385,19.58,55.0,5.0,no,no,black,degree,none,southern,private,married
524,1201.0,male,40.0,15.0,43.0,39.0,47.0,37.0,42.0,43.4522,69.0,150.0,190.0,6.0,3.0,6.0,no,,19.48077,22.62,40.0,17.634615,no,yes,black,associate degree,other,southern,government,single
525,1206.0,female,41.0,10.0,46.0,35.0,41.0,36.0,38.0,42.361725,63.0,157.0,195.0,8.0,6.0,7.0,yes,yes,4.5576925,5.5,40.0,1.3653846,no,yes,black,none,protestant,southern,private,single
526,1207.0,female,43.0,13.0,38.0,34.0,53.0,36.0,42.0,40.998627,68.0,145.0,167.0,10.0,7.0,9.0,yes,,17.326923,7.0,35.0,4.980769,no,yes,black,high school dip,none,southern,private,divorced
527,1208.0,female,44.0,20.0,61.0,60.0,59.0,53.0,55.0,62.26295,68.0,135.0,230.0,9.0,9.0,11.0,yes,no,18.211538,38.46,50.0,16.826923,no,yes,black,professional,protestant,southern,government,single
528,1221.0,female,42.0,12.0,30.0,21.0,29.0,26.0,37.0,26.549788,65.0,135.0,180.0,11.0,9.0,4.0,no,yes,22.73077,11.53,40.0,22.48077,no,no,black,high school dip,none,southern,government,divorced
529,1222.0,male,39.0,12.0,35.0,30.0,26.0,51.0,35.0,30.911701,69.0,150.0,200.0,11.0,9.0,4.0,no,yes,20.538462,15.0,40.0,18.0,no,yes,black,high school dip,none,southern,government,married
530,1223.0,female,38.0,13.0,36.0,26.0,23.0,40.0,25.0,29.548603,69.0,160.0,153.0,11.0,9.0,4.0,no,yes,16.057692,6.75,40.0,3.7115386,no,yes,black,high school dip,none,southern,private,single
531,1224.0,female,43.0,13.0,42.0,41.0,47.0,33.0,32.0,43.4522,68.0,175.0,230.0,11.0,9.0,0.0,no,no,19.134615,7.64,30.0,4.923077,no,yes,black,high school dip,other,southern,private,single
532,1231.0,female,39.0,19.0,50.0,57.0,59.0,51.0,50.0,55.447464,60.0,105.0,110.0,16.0,19.0,1.0,yes,no,13.884615,18.58,45.0,4.423077,no,yes,white,professional,protestant,southern,private,married
533,1233.0,female,42.0,14.0,42.0,54.0,53.0,41.0,32.0,48.631973,68.0,145.0,120.0,12.0,12.0,3.0,yes,no,18.557692,17.01,52.0,3.7884614,no,yes,white,associate degree,protestant,southern,private,married
534,1234.0,female,41.0,16.0,38.0,46.0,35.0,53.0,53.0,39.362907,61.0,105.0,130.0,12.0,13.0,4.0,yes,no,16.076923,26.16,40.0,1.7884616,no,yes,white,other,catholic,western,private,married
535,1236.0,female,39.0,12.0,43.0,34.0,50.0,61.0,60.0,42.906963,61.0,110.0,132.0,12.0,13.0,4.0,yes,no,16.538462,17.14,35.0,0.30769232,no,no,white,high school dip,catholic,southern,private,married
536,1237.0,male,43.0,12.0,45.0,47.0,44.0,39.0,45.0,45.905777,68.0,180.0,235.0,12.0,17.0,3.0,yes,no,19.057692,10.46,43.0,1.0,no,yes,white,high school dip,other,southern,private,divorced
537,1238.0,female,44.0,13.0,53.0,60.0,50.0,44.0,45.0,55.447464,67.0,205.0,255.0,12.0,12.0,7.0,yes,no,4.8846154,8.75,40.0,0.03846154,no,yes,white,associate degree,other,southern,private,married
